seller_id,seller_state,n_orders,avg_order_value,avg_delivery_time,late_delivery_rate,avg_customer_distance,avg_review_score,low_review_rate,n_customer_states,n_items,revenue,avg_item_value,avg_freight_per_item,n_products,n_categories
54065e9aef7e9e9c2dc23b7594db021a,RJ,12,589.9166666666666,12.422222222222222,0.0,732.58714422373,4.333333333333333,0.08333333333333333,8,12,7079.0,589.9166666666666,20.231666666666666,10,4
7ad41305e96a6cab8294cd65891e9a86,SP,2,90.0,11.66113425925926,0.0,530.826776488689,5.0,0.0,2,2,180.0,90.0,28.8,2,1
25e47381a6c510ddeb36084e33b89f0c,SP,16,80.60000000000001,10.001467013888888,0.0,619.6723619568462,4.25,0.0625,9,17,1289.6000000000001,75.85882352941178,16.59470588235294,11,1
4d6d651bd7684af3fffabd5f08d12e5a,SP,363,118.45454545454545,13.022438399142946,0.03856749311294766,507.67023469793804,4.223756906077348,0.11878453038674033,20,389,42999.0,110.53727506426735,20.017377892030847,70,3
24a6daf925d9d591870a66660416de31,SP,2,30.0,13.617193287037036,0.0,329.8152254442043,4.5,0.0,2,2,60.0,30.0,15.04,2,1
b76dba6c951ab00dc4edf0a1aa88037e,SP,157,16.212165605095542,10.381203408822836,0.03184713375796178,537.7193180552241,4.219354838709678,0.1032258064516129,17,167,2545.31,15.241377245508982,13.664850299401198,37,3
1bc2e21de46adfea6b98cc96b00f3b40,SC,3,346.65000000000003,16.51103009259259,0.0,294.79074310604216,3.3333333333333335,0.3333333333333333,3,5,1039.95,207.99,20.520000000000003,2,1
b1204cfda1d4948679db3cfc0d3cb95c,SP,6,68.53333333333335,9.825545910493828,0.0,625.907469671644,4.333333333333333,0.16666666666666666,5,6,411.20000000000005,68.53333333333335,16.675,3,2
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,143,46.40342657342657,10.105635926573427,0.02097902097902098,715.4965781382456,4.248251748251748,0.0979020979020979,21,164,6635.69,40.4615243902439,15.254573170731707,97,1
165b1235e9e9942cb5fae67103576fb0,SP,11,189.5590909090909,7.830222011784511,0.09090909090909091,374.1008122076659,4.363636363636363,0.0,5,16,2085.15,130.321875,25.290625,9,3
8eb88b0acb3f90a717ad659221471fa7,SC,2,59.9,12.252141203703705,0.0,817.7665217413709,4.5,0.0,2,2,119.8,59.9,20.435,2,1
9599519be538b98748162a2b48248960,SP,1,570.0,22.617453703703703,0.0,2467.28073652898,1.0,1.0,1,3,570.0,190.0,20.02,1,1
0417b067eeab773d2f7061a726dc477f,SC,13,143.01384615384615,17.55735933048433,0.23076923076923078,1374.7255002930067,3.923076923076923,0.23076923076923078,6,13,1859.18,143.01384615384615,49.42846153846154,11,1
c26ba52cf8d2f34915f2f6b7ffa0a3f3,RJ,3,35.82333333333333,7.716890432098765,0.0,233.49240654549354,5.0,0.0,3,3,107.47,35.82333333333333,12.916666666666666,2,0
e5cbe890e679490127e9a390b46bbd20,SP,2,454.495,5.923854166666667,0.0,442.18665348242564,4.5,0.0,2,2,908.99,454.495,14.36,2,1
974cf2cb8f4b7add98709c30df02fe10,SP,30,89.82333333333332,11.269405092592592,0.03333333333333333,435.4035764872232,4.166666666666667,0.1,7,30,2694.7,89.82333333333332,16.573333333333334,9,2
3c487ae8f8d7542beff5788e2e0aea83,DF,30,312.8566666666666,13.742282793209878,0.03333333333333333,828.8612273193077,4.2,0.1,11,33,9385.699999999999,284.4151515151515,21.80757575757576,11,1
4a3ccda38b2129705f3fb522db62ca31,SP,64,252.64203125,13.319973054108797,0.0625,669.3971306714697,3.9296875,0.203125,15,73,16169.09,221.49438356164384,18.35232876712329,43,5
876182d1918783bbe15233febfbd4926,SP,3,40.089999999999996,9.279259259259259,0.0,241.06111372216296,4.0,0.0,2,3,120.27,40.089999999999996,11.576666666666668,3,1
33576ec5412fb5905d876f12f33bfde6,PR,31,87.6774193548387,14.81529607228196,0.03225806451612903,843.8915162661673,4.096774193548387,0.0967741935483871,13,32,2718.0,84.9375,17.811875,1,1
5b85809efd0d0e4dea1a9544e1280ed9,SP,12,150.38333333333335,7.96546199845679,0.0,769.8638770353881,4.25,0.08333333333333333,6,14,1804.6000000000001,128.9,20.91142857142857,8,2
5566627eab3fe93fd6ee08798226101a,PR,5,17.1,8.814136574074073,0.0,857.1171759181843,4.4,0.0,5,5,85.5,17.1,20.462,4,1
e504a4e2efaa45cbff7e268a2c58c956,SP,10,108.89000000000001,12.945398148148149,0.3,298.35021931126346,3.8,0.3,4,11,1088.9,98.9909090909091,21.89090909090909,6,1
056b4ada5bbc2c50cc7842547dda6b51,RJ,64,190.67812500000002,12.779225983796296,0.109375,602.7480947927514,4.2063492063492065,0.12698412698412698,13,65,12203.400000000001,187.7446153846154,19.729076923076924,23,2
1e483cc5c76fef08d3ca05f9a8af7d01,SP,9,18.454444444444444,8.48593492798354,0.0,132.72485149897335,4.444444444444445,0.0,3,10,166.09,16.609,10.228,3,3
b248792ac0b60ec3f93d80af1b4fae47,SP,7,64.92857142857143,6.652924933862434,0.14285714285714285,589.0069573554016,3.857142857142857,0.14285714285714285,4,9,454.5,50.5,17.094444444444445,6,2
34056b8b55c1775a22af2331670a799c,SP,77,83.1,12.927642496392497,0.11688311688311688,754.4851155296926,4.038961038961039,0.14285714285714285,17,77,6398.7,83.1,22.746883116883115,58,1
21d59342ba150175ca2aa4f8faddeca6,SP,2,129.95,8.62144675925926,0.0,1138.2609911374916,4.5,0.0,2,2,259.9,129.95,37.195,2,1
23c38debaffe4a25a30fdbd9b586a13f,SP,41,131.27268292682928,11.482206131436314,0.12195121951219512,449.49986938857757,4.317073170731708,0.024390243902439025,10,46,5382.18,117.00391304347826,18.13869565217391,12,6
d9c349beabc06aa6ff1c6d68b5e9e22e,SP,1,168.1,21.02513888888889,0.0,2478.6707077514047,5.0,0.0,1,1,168.1,168.1,37.55,1,1
49f8d2ea7b718d0ce587d34207caf2b4,SP,1,149.9,6.839895833333333,0.0,114.8111919340259,5.0,0.0,1,1,149.9,149.9,15.36,1,1
bd1d49a326abfa9b1036772e40445430,SP,12,53.14166666666667,12.412584876543209,0.08333333333333333,424.027188767368,4.083333333333333,0.08333333333333333,5,13,637.7,49.05384615384616,14.5,10,1
6861de0f40cacb0602e473c51639f980,PR,5,134.8,13.836252314814814,0.2,753.244843678987,3.6,0.2,5,8,674.0,84.25,34.46625,2,1
c9c7905cffc4ef9ff9f113554423e671,SP,127,83.9148031496063,11.093948035141441,0.07874015748031496,632.9467263943408,4.141732283464567,0.11023622047244094,19,139,10657.18,76.67035971223022,15.176474820143886,22,9
aa17b35ce4de7b565be3249ba838944f,SP,2,39.9,16.367667824074076,0.0,622.2657179525426,4.5,0.0,2,2,79.8,39.9,17.1,1,1
0887a9f087bcd5d9f6642b52f897fc6c,SP,12,136.83333333333334,14.240796682098766,0.08333333333333333,752.9090662864706,4.416666666666667,0.0,8,12,1642.0,136.83333333333334,18.3625,3,3
abc015ebac1d283a323ca9db35ede4b9,SP,12,92.23333333333333,10.813035300925925,0.0,832.8855625421479,4.416666666666667,0.08333333333333333,8,13,1106.8,85.13846153846154,17.142307692307693,8,2
00720abe85ba0859807595bbf045a33b,SP,13,77.5,11.786855413105412,0.15384615384615385,420.3545589223144,3.6153846153846154,0.23076923076923078,6,26,1007.5,38.75,12.153076923076924,9,1
75d34ebb1bd0bd7dde40dd507b8169c3,BA,57,222.04087719298246,16.047814733593242,0.12280701754385964,1055.7210085675201,3.9298245614035086,0.19298245614035087,17,67,12656.33,188.90044776119402,19.60358208955224,15,4
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,26,249.80384615384614,12.06518919159544,0.07692307692307693,734.2625565776887,4.576923076923077,0.038461538461538464,11,27,6494.9,240.55185185185184,27.62777777777778,20,1
8f54d64f28a993550aa7943f12572959,MG,15,183.7,14.054725308641975,0.06666666666666667,769.149365998723,3.7333333333333334,0.26666666666666666,7,16,2755.5,172.21875,23.60125,10,1
91f5779a8731baca4809fdeade81803f,RJ,6,328.57666666666665,16.374195601851852,0.0,574.5618843654303,3.8333333333333335,0.16666666666666666,3,6,1971.46,328.57666666666665,24.271666666666665,5,2
13074f016982ff2bd6c58ced8682f000,RS,13,152.07692307692307,14.887260505698006,0.23076923076923078,773.0576590936532,4.153846153846154,0.07692307692307693,6,14,1977.0,141.21428571428572,55.40428571428571,4,2
bec568278124768c474ee90971ca94d1,SP,2,109.95,3.4400520833333337,0.0,94.73775735848415,4.5,0.0,1,2,219.9,109.95,14.58,2,2
534a01cc6df1e034e05c32028a291fa2,SP,5,47.118,10.692097222222221,0.0,359.0933429431913,4.4,0.0,3,5,235.59,47.118,11.972,4,2
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,SP,12,54.25333333333333,11.708241705246913,0.08333333333333333,933.7070947851965,4.166666666666667,0.16666666666666666,9,12,651.04,54.25333333333333,19.099166666666665,11,1
57e632711dec9ec14ca7546769483e7e,SC,62,102.42032258064516,10.924974798387098,0.0,621.8811907937602,4.419354838709677,0.04838709677419355,11,65,6350.06,97.69323076923078,18.584307692307693,20,2
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,48,58.09,14.009482060185185,0.041666666666666664,544.8914892983014,4.197916666666667,0.125,13,50,2788.32,55.766400000000004,16.407,25,2
094ced053e257ae8cae57205592d6712,SP,19,79.9578947368421,12.158787158869396,0.0,557.6350151204637,4.052631578947368,0.15789473684210525,8,19,1519.2,79.9578947368421,24.159473684210525,13,2
9906e7aa42a3c067b7c9a564d01c4320,PR,12,218.25,16.46547164351852,0.16666666666666666,1003.2310608295946,4.5,0.08333333333333333,5,16,2619.0,163.6875,31.037499999999998,2,1
1f1bb1f0859883505541bdd6606193e5,SP,27,594.1051851851852,13.97880958504801,0.1111111111111111,695.3213199133153,4.333333333333333,0.07407407407407407,11,29,16040.84,553.1324137931034,18.00103448275862,24,2
4200ddf1967c5e41e48db62bc6d4b5ac,SP,22,33.4,10.264541245791246,0.045454545454545456,456.22464089000556,4.2631578947368425,0.10526315789473684,8,42,734.8,17.495238095238093,11.617380952380952,25,1
ed9eef5be0992d413d251fadba1a410d,SP,3,134.7,10.529228395061729,0.0,585.9621547448869,4.666666666666667,0.0,2,9,404.09999999999997,44.9,15.915555555555557,5,1
139157dd4daa45c25b0807ffff348363,SP,1,29.9,1.2141782407407407,0.0,6.699242121432764,4.0,0.0,1,1,29.9,29.9,7.78,1,1
c1849d4d32d7a6cecd5aa471809d3135,SP,3,129.66,5.419305555555556,0.0,50.33628196254214,4.333333333333333,0.0,1,3,388.98,129.66,13.910000000000002,3,2
33ab10be054370c254ddfcf0a6253422,RJ,4,53.3,5.813640046296296,0.0,438.421251961386,5.0,0.0,4,4,213.2,53.3,13.0825,2,1
bff9deb0ec77d437f3305a79cf25529e,SP,5,32.39,6.972201388888888,0.0,543.9346215456442,4.0,0.2,4,5,161.95,32.39,16.157999999999998,1,1
3fefda3299e6dfaea3466ef346a3571a,PR,1,209.0,6.3142708333333335,0.0,366.3314568737081,4.0,0.0,1,1,209.0,209.0,16.21,1,1
236585a4ddb5fea9fa40233e2249ed91,RS,11,59.04818181818182,13.136474116161617,0.09090909090909091,865.5126900546122,4.090909090909091,0.09090909090909091,5,11,649.53,59.04818181818182,17.10363636363636,3,2
499ec63c58e51296c9cf57edcfe1c8a8,SP,5,73.0,5.2333750000000006,0.0,93.86821388210791,4.8,0.0,2,5,365.0,73.0,9.586,1,1
6f83d9e4da896daae20b9b6b2d3ff8d2,PR,11,69.56272727272727,15.023242845117846,0.0,606.4272558303782,4.363636363636363,0.09090909090909091,5,11,765.19,69.56272727272727,19.986363636363635,5,1
35ef5aa32949680f627efec3c23e705c,SC,4,90.39999999999999,11.067511574074073,0.0,1475.7692913022136,3.75,0.25,2,5,361.59999999999997,72.32,31.362000000000002,3,1
403aa86912527d730337ffcb0fb096ab,MG,11,814.5354545454545,10.995046296296296,0.0,609.635719721568,4.0,0.1,7,11,8959.89,814.5354545454545,18.60181818181818,6,6
ec8463980a4e0ea9f8517aea1ed0c419,SC,2,119.6,11.225914351851852,0.5,365.4052099528895,5.0,0.0,2,8,239.2,29.9,14.844999999999999,1,1
c847e075301870dd144a116762eaff9a,MG,41,371.9219512195122,16.930350327461607,0.07317073170731707,860.3252118887318,4.2,0.15,16,42,15248.800000000001,363.0666666666667,26.016190476190477,5,4
6c77cd583b36a13aacccf2b3ee23e233,SP,1,18.9,6.026678240740741,0.0,362.20903489354487,5.0,0.0,1,1,18.9,18.9,12.79,1,1
5ef131ac72773e5b3f6c0d63cf424657,SP,10,57.57899999999999,5.92846412037037,0.0,557.2622096251905,4.1,0.2,7,11,575.79,52.344545454545454,22.38181818181818,8,1
6cf476a4ca74498db55cbccdaa9dcfb6,SP,5,124.98800000000001,34.34511111111111,0.2,800.284428476314,3.4,0.4,3,6,624.94,104.15666666666668,27.776666666666667,4,2
c447f8dd3ed213f291d65ef074a268eb,SP,7,93.57142857142857,11.032149470899471,0.0,681.2976713733389,3.7142857142857144,0.2857142857142857,4,8,655.0,81.875,15.278749999999999,4,2
4736e9d642ef4257cd7622516931eb51,SP,16,67.42937500000001,4.796315104166666,0.0,190.35277500644668,4.125,0.125,2,20,1078.8700000000001,53.94350000000001,18.545,12,4
a5cba26a62b8b4d0145b68b841e62e7f,PR,53,272.43094339622644,13.183294898672257,0.018867924528301886,878.9184506695062,4.566037735849057,0.03773584905660377,10,54,14438.84,267.3859259259259,24.94314814814815,18,3
a1bea9970d8f65b240555f99c2214f7f,PR,1,75.0,9.306875,0.0,1125.2611841840735,3.0,0.0,1,1,75.0,75.0,27.48,1,1
1025f0e2d44d7041d6cf58b6550e0bfa,SP,910,151.87753846153845,12.391189814814814,0.07912087912087912,588.5313597624289,4.008869179600887,0.1674057649667406,27,1420,138208.56,97.32997183098591,23.743943661971834,153,4
a5dd1946fb63ada8bcaa0c9cd8f11e22,PE,6,36.60333333333333,16.939828317901235,0.0,1075.6085351745196,3.8333333333333335,0.16666666666666666,5,7,219.62,31.374285714285715,29.53,6,2
c5f7feb04a6a1fb3596322bfc3cf1917,SP,11,156.4181818181818,10.024396043771043,0.09090909090909091,413.8109123907472,4.2727272727272725,0.18181818181818182,6,11,1720.6,156.4181818181818,30.714545454545455,10,1
c3e1abd72a42fe690fcd89cf5720fe29,SP,13,138.35461538461539,4.309395477207977,0.0,307.76720326782134,4.461538461538462,0.07692307692307693,5,13,1798.61,138.35461538461539,12.997692307692308,5,1
891071be6ba827b591264c90c2ae8a63,SP,85,44.27470588235294,13.706738970588235,0.1411764705882353,548.8694855468002,3.9529411764705884,0.2,16,90,3763.35,41.815,13.263333333333334,27,9
491a5ada3aa1678414e990262c4bbdc1,SP,1,1420.0,6.891527777777778,0.0,11.406558469485837,5.0,0.0,1,1,1420.0,1420.0,15.58,1,1
84deb808079d1be601c209c1e771b1cc,PR,2,17.465,7.539299768518519,0.0,179.33761995992015,5.0,0.0,2,2,34.93,17.465,11.605,2,1
dd58ee93286b0821565574c570e9e1dc,PR,2,1474.0,12.036979166666667,0.0,270.0699822770696,5.0,0.0,2,2,2948.0,1474.0,37.655,2,1
9558aa23f77a9e0a0eca83540999f43b,PR,1,39.0,20.871423611111112,0.0,480.5083031207996,5.0,0.0,1,1,39.0,39.0,14.52,1,1
3c4e0452bff7a2a788179488d3d77032,PR,32,117.075,13.833818721064816,0.03125,508.3276780484906,3.838709677419355,0.1935483870967742,9,36,3746.4,104.06666666666666,16.836666666666666,10,2
ca5832c6960267b71041f74bb39e8b12,SC,1,79.9,45.16071759259259,1.0,787.0570676406383,1.0,1.0,1,1,79.9,79.9,17.81,1,1
668bf321538e5072858eaef6087ce027,PR,1,19.9,4.473495370370371,0.0,3.4872493321899496,5.0,0.0,1,1,19.9,19.9,8.11,1,1
01266d4c46afa519678d16a8b683d325,PR,3,30.083333333333332,5.922897376543209,0.0,365.88012332342424,5.0,0.0,2,3,90.25,30.083333333333332,15.743333333333334,3,1
6c99c983ce3b6ba0ab813e6790e81691,MG,9,60.75,6.133632973251029,0.0,535.7757557287138,3.7777777777777777,0.2222222222222222,5,9,546.75,60.75,22.862222222222222,5,2
6aa3928696eab49a19a466e665a649fd,RJ,18,115.27777777777777,8.934614197530864,0.05555555555555555,463.10227670824054,4.611111111111111,0.05555555555555555,9,22,2075.0,94.31818181818181,15.258181818181818,12,1
7d81e74a4755b552267cd5e081563028,SP,1,32.5,2.209490740740741,0.0,78.63247631235119,4.0,0.0,1,1,32.5,32.5,7.49,1,1
f8d5c7085db9a4ad2b8c1ffbeb2798c8,SP,6,43.833333333333336,12.526377314814814,0.0,947.0758501398336,5.0,0.0,5,6,263.0,43.833333333333336,16.735,5,1
7586919161935337bf6b6d7ff5779648,RJ,11,151.33727272727273,17.498301767676768,0.18181818181818182,562.1272950192669,3.8181818181818183,0.2727272727272727,6,18,1664.71,92.48388888888888,18.345555555555556,8,2
47f55702f598c7c6cc8458b0fbc1c49a,MG,1,75.0,17.29196759259259,0.0,1105.38299406029,5.0,0.0,1,1,75.0,75.0,19.77,1,0
50a7e551a7b3f8d37cd6e32d8bfbe5ea,SP,1,140.0,12.586157407407407,0.0,361.38283643325866,5.0,0.0,1,1,140.0,140.0,27.96,1,1
ea1776927851da2532aa70d6a32c095a,SP,2,141.95,8.655138888888889,0.0,522.1148980385644,3.5,0.5,2,2,283.9,141.95,19.09,2,2
827f8f69dfa529c561901c4f2e0f332f,PR,91,37.45483516483517,13.683475910663411,0.06593406593406594,535.0820557118076,4.286516853932584,0.11235955056179775,11,104,3408.39,32.77298076923077,15.34201923076923,60,7
59fb871bf6f4522a87ba567b42dafecf,SP,123,172.1837398373984,11.998807023486902,0.056910569105691054,703.2726655474249,4.276422764227642,0.07317073170731707,21,125,21178.600000000002,169.42880000000002,16.10864,23,6
fa74b2f3287d296e9fbd2cc80f2d1cf1,SP,5,254.898,30.38007407407407,0.4,680.9559207882488,3.2,0.4,3,5,1274.49,254.898,15.236,4,1
52454f90d4c30c016768db02f88c1a74,SP,3,26.833333333333332,12.69337577160494,0.0,687.672437631367,3.6666666666666665,0.3333333333333333,3,5,80.5,16.1,13.434000000000001,4,1
a1043bafd471dff536d0c462352beb48,MG,702,141.4661396011396,13.64757012042313,0.04985754985754986,530.3378833553342,4.275714285714286,0.09428571428571429,19,752,99309.23,132.06014627659573,41.36105053191489,6,3
8378eb36b6b70c5734e83ad7b8cdc3b7,SC,7,244.97142857142856,16.56947585978836,0.14285714285714285,440.53022101433027,3.857142857142857,0.2857142857142857,4,13,1714.8,131.90769230769232,18.605384615384615,3,2
3fac58ce0ad699020c7944d53c41329c,SP,10,124.495,4.886935185185186,0.0,164.92191936676403,4.4,0.1,2,16,1244.95,77.809375,11.43875,13,2
debe6615cd90cc0c2eac2b8988e1f628,SP,5,55.7,11.604266203703705,0.0,754.5474577452105,4.6,0.0,4,5,278.5,55.7,19.106,3,2
baa49d93c8c8841e27400a300f5d74b2,SC,6,41.06666666666666,12.282937885802468,0.0,540.3305023654453,4.5,0.0,2,6,246.39999999999998,41.06666666666666,14.67,3,1
5ca5d579b5857ee8709479b1047cecc3,SP,1,169.99,17.78358796296296,1.0,21.280472910202338,1.0,1.0,1,1,169.99,169.99,8.05,1,1
3b872fd4747f01cc56206f2934198618,SP,25,109.06960000000001,14.48765324074074,0.16,375.8529400987325,3.88,0.16,6,27,2726.7400000000002,100.99037037037039,41.34703703703703,13,1
a4fc6eadaff1576af888509a53420f6a,SP,1,100.86,28.985127314814815,0.0,2130.33481437812,3.0,0.0,1,1,100.86,100.86,20.76,1,1
7402d13c03a7e91366337cd1de471144,PR,3,157.96333333333334,9.903695987654322,0.0,416.55513378391726,4.333333333333333,0.0,2,3,473.89,157.96333333333334,36.96666666666667,2,2
6e4a902d1054e4e17aa6eab87fac1c75,SP,7,83.7957142857143,6.74422123015873,0.14285714285714285,323.6363107086064,4.142857142857143,0.14285714285714285,4,8,586.57,73.32125,13.64125,4,3
ff82e8873fba613f2261a9acc896fd84,MG,4,31.15,9.54111400462963,0.0,385.59461763251306,3.5,0.25,3,4,124.6,31.15,14.7325,3,2
92eb0f42c21942b6552362b9b114707d,SP,334,19.210808383233534,13.712684630738524,0.04790419161676647,589.8485298369066,4.021084337349397,0.14156626506024098,22,358,6416.41,17.922932960893853,13.535279329608938,52,3
f125f3a310c2e5f822d116147de1e474,SP,16,172.5875,11.933017216435186,0.125,497.900910020892,4.1875,0.0625,8,22,2761.4,125.51818181818182,13.085909090909091,4,2
72146da5774cabf2632faedcae097a76,PR,4,50.235,35.939108796296296,0.25,744.2115267363333,4.0,0.25,3,6,200.94,33.49,18.415,4,2
b9c0ffa92f3ff9a5a3d45ef7213c0842,SP,3,163.33333333333334,21.183537808641976,0.0,1766.7549696432354,5.0,0.0,3,3,490.0,163.33333333333334,27.39,2,2
1d139e3a3b14025640d8df1b230aace0,SP,2,18.245,7.653206018518519,0.0,1127.5195710872417,3.5,0.0,2,2,36.49,18.245,17.345,2,1
883dd81e82754ac2c65e9790a7db8c9a,PR,5,63.9,7.172194444444445,0.0,462.2437987083014,4.4,0.2,3,5,319.5,63.9,14.992,4,2
09883d9ab71c8fe8a9bfc7fc3075b07e,SP,4,67.4,14.43830150462963,0.25,601.048473313771,4.0,0.25,3,4,269.6,67.4,15.1225,4,1
2f1e7b90e01d9f086cbcb301c0c3d406,SC,1,59.0,7.110335648148149,0.0,166.85875118212022,5.0,0.0,1,1,59.0,59.0,12.66,1,1
6bbcb8924baf70b7fe2fe2097e8cd407,SC,10,238.25,12.088065972222221,0.0,788.2175718060855,4.5,0.1,5,11,2382.5,216.5909090909091,24.029999999999998,7,2
8e4f041ff58e7845456d3482524014b3,RS,2,66.9,24.080474537037034,0.5,2015.912035475711,3.0,0.5,2,2,133.8,66.9,24.295,2,1
0ec28cec4046a4a199b6de9b4c891d97,GO,3,98.86666666666667,10.472314814814816,0.0,541.0902889387622,5.0,0.0,2,4,296.6,74.15,14.01,2,1
5debea795b07621e1f90532e18f96145,PR,25,75.3512,10.347672685185184,0.0,518.9629125685457,4.36,0.08,7,33,1883.78,57.084242424242426,15.283333333333333,22,2
2709af9587499e95e803a6498a5a56e9,SP,25,47.2224,11.049499537037036,0.12,502.4805480926653,3.9583333333333335,0.20833333333333334,10,46,1180.56,25.664347826086956,11.950652173913044,15,2
bd43e172d599bed47a85da877172ca8c,SC,1,23.92,12.473587962962963,0.0,491.2249697475162,5.0,0.0,1,1,23.92,23.92,18.27,1,1
725c32fa80c2faacc4fc88450d27314e,SP,89,88.07730337078652,9.408308234498543,0.011235955056179775,519.843920482853,4.517241379310345,0.022988505747126436,16,93,7838.88,84.28903225806452,14.277204301075269,36,2
850913d59ce317156b00f3705f1c3edb,SP,29,75.27586206896552,13.536035680076628,0.1724137931034483,366.45561073772296,3.586206896551724,0.3103448275862069,9,30,2183.0,72.76666666666667,17.296666666666667,9,2
7354220fb240bde543b3c40c060d41e7,DF,7,96.0,11.098485449735449,0.0,937.7495861446748,4.571428571428571,0.0,4,7,672.0,96.0,23.59,6,3
e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,80,147.03,17.3070546875,0.0375,879.2625963415388,4.0125,0.1625,17,85,11762.4,138.38117647058823,19.362470588235293,48,6
b17b679f4f5ce2e03ce6968c62648246,SP,50,68.4836,19.22530671296296,0.16,776.4170610355909,3.98,0.16,13,51,3424.18,67.14078431372549,19.21921568627451,31,2
43a1d4bab73b816e44ef4e4facd9f9b5,PR,1,189.9,9.82519675925926,0.0,549.9148536252658,4.0,0.0,1,1,189.9,189.9,15.5,1,1
dd264199fc8b687ad029de7de6d760e6,PR,1,87.9,18.080567129629628,0.0,616.9263832505549,5.0,0.0,1,1,87.9,87.9,20.7,1,1
67225bff54a172ff67579aaf583efd78,PA,8,154.75,13.427086226851852,0.0,672.2647162522792,4.5,0.0,3,8,1238.0,154.75,19.388749999999998,7,1
baeda7047354773262ba2405f97038ba,SP,1,35.0,23.479270833333334,0.0,426.09628369696605,5.0,0.0,1,1,35.0,35.0,15.1,1,1
167fd940acebc789debd6eb418c46e38,SP,5,215.516,15.500854166666667,0.2,375.3996085866314,3.0,0.4,3,5,1077.58,215.516,20.18,3,1
4ef4c39cf3c24f326434cf0b2e48046a,SP,7,113.14285714285714,13.282799272486773,0.14285714285714285,395.5365969694124,3.7142857142857144,0.2857142857142857,5,8,792.0,99.0,13.68875,2,1
ce616e1913288884e7742faac9d981db,SP,14,23.807142857142857,6.777799272486773,0.07142857142857142,190.3206421371211,4.428571428571429,0.0,4,22,333.3,15.15,11.825,8,1
a1474fd46fd3430168f7ec202da39408,SP,12,229.375,17.97502411265432,0.16666666666666666,1514.3599466402432,4.333333333333333,0.08333333333333333,8,14,2752.5,196.60714285714286,47.215714285714284,8,3
1b61fb1f0f2185d89e9a126c498e9cc7,PR,1,49.7,11.358564814814814,0.0,245.30706852629328,5.0,0.0,1,1,49.7,49.7,16.11,1,1
2ff6b7bff164ef05590a52734e1296da,PR,7,257.6557142857143,11.747468584656085,0.0,378.6139557429125,4.714285714285714,0.0,3,7,1803.59,257.6557142857143,21.647142857142857,6,4
3a3c180dd702a725bd0ba4117689239e,PR,1,41.9,13.821863425925926,0.0,626.2733536829116,4.0,0.0,1,1,41.9,41.9,35.48,1,1
bce6a5ecf98e99fd2a8868b15c51f04b,SP,14,247.49285714285716,11.760042162698413,0.14285714285714285,426.86193911327297,4.071428571428571,0.21428571428571427,5,15,3464.9,230.99333333333334,16.10666666666667,3,1
ea65d8b58316a6f2362f2a9e4b3e86ad,SP,9,229.04444444444445,8.413410493827161,0.0,343.21772115988557,4.0,0.2222222222222222,3,16,2061.4,128.8375,14.42625,8,6
686886775c8f6b1191c7b953fb52708c,SP,1,189.0,3.546076388888889,0.0,97.93977425542417,5.0,0.0,1,1,189.0,189.0,13.62,1,1
0a85ebe4e328db81ac9109781205e2f7,SP,12,55.65833333333333,5.248940007716049,0.08333333333333333,149.90484381743644,4.583333333333333,0.0,3,12,667.9,55.65833333333333,11.479166666666666,8,2
1660ad786c27fd935378b6192a90b417,SP,12,130.83333333333334,8.986636766975309,0.08333333333333333,811.1837922008945,4.583333333333333,0.08333333333333333,6,13,1570.0,120.76923076923077,19.09846153846154,9,1
0db783cfcd3b73998abc6e10e59a102f,SP,132,68.76818181818182,11.615984322390574,0.03787878787878788,624.0678038520546,4.206106870229007,0.1297709923664122,17,137,9077.4,66.25839416058393,14.592335766423357,14,5
52f9db5cfb423382a2fa5c9e39303202,SP,21,58.037142857142854,10.174080687830687,0.0,573.1324069407995,4.285714285714286,0.09523809523809523,7,22,1218.78,55.39909090909091,15.715909090909092,7,4
f307937c1bb287c3efc2a514b94b0d1d,MG,1,189.99,12.577673611111111,0.0,1238.8347797362228,5.0,0.0,1,1,189.99,189.99,26.61,1,1
e88f7a2995ba184710d339c5c4bf2e30,SP,2,125.8,10.833229166666667,0.0,991.2452907684799,5.0,0.0,2,2,251.6,125.8,17.955,1,1
b76a1f8356322f12529c37b67d5c96c2,SP,5,59.7,7.468219907407407,0.0,192.7885504457426,4.8,0.0,2,5,298.5,59.7,11.278,5,4
4aba6a02a788d3ec81c03137144d9a80,SC,1,89.9,13.221458333333333,0.0,142.32107284270182,5.0,0.0,1,1,89.9,89.9,15.38,1,1
9449f25aeaf531019b76999ea49a6949,RJ,9,219.95,13.614467592592591,0.2222222222222222,537.2779683243511,4.222222222222222,0.1111111111111111,3,9,1979.55,219.95,18.943333333333335,8,1
431af27f296bc6519d890aa5a05fdb11,SP,116,111.85000000000001,17.234933449074074,0.13793103448275862,659.7960426828288,3.8,0.23478260869565218,16,124,12974.6,104.63387096774194,17.16491935483871,20,1
